MCcycles: 10000000	 L = 20	 T = 1	 Randomstart = 1
MCcycles 	 E 		 E2 		 M 		 M2 		 Mabs 		 accepted		 X 		 Cv
1	-0.73	 	213.16	 	-0.025	 	0.25	 	0.025	 	193	 	0	 	0	 	
10000	-1.99517	 	1592.69	 	-0.995784	 	397.648	 	0.99585	 	5200	 	0.960912	 	0.403052	 	
20000	-1.99608	 	1593.95	 	-0.997506	 	398.517	 	0.99754	 	8188	 	0.482459	 	0.214425	 	
30000	-1.99645	 	1594.48	 	-0.998099	 	398.821	 	0.998121	 	11090	 	0.322439	 	0.15082	 	
40000	-1.99664	 	1594.75	 	-0.998395	 	398.973	 	0.998412	 	13886	 	0.242307	 	0.118793	 	
50000	-1.99675	 	1594.9	 	-0.998572	 	399.064	 	0.998586	 	16746	 	0.194214	 	0.0997652	 	
60000	-1.99681	 	1594.99	 	-0.998688	 	399.122	 	0.998699	 	19556	 	0.16214	 	0.0871158	 	
70000	-1.99686	 	1595.06	 	-0.998771	 	399.165	 	0.998781	 	22482	 	0.139214	 	0.0780163	 	
80000	-1.99688	 	1595.08	 	-0.99883	 	399.193	 	0.998838	 	25408	 	0.122038	 	0.0714216	 	
90000	-1.99692	 	1595.14	 	-0.998882	 	399.22	 	0.998889	 	28384	 	0.108656	 	0.0660495	 	
100000	-1.99695	 	1595.18	 	-0.998922	 	399.241	 	0.998929	 	31302	 	0.0979465	 	0.0617222	 	
110000	-1.99695	 	1595.19	 	-0.998951	 	399.255	 	0.998957	 	34211	 	0.0891967	 	0.058354	 	
120000	-1.99697	 	1595.21	 	-0.998979	 	399.27	 	0.998984	 	37092	 	0.081897	 	0.0554525	 	
130000	-1.99698	 	1595.23	 	-0.999	 	399.28	 	0.999005	 	39992	 	0.0757221	 	0.0530382	 	
140000	-1.99699	 	1595.24	 	-0.99902	 	399.29	 	0.999024	 	42960	 	0.0704271	 	0.0509114	 	
150000	-1.997	 	1595.26	 	-0.999036	 	399.299	 	0.999041	 	45840	 	0.0658411	 	0.0491317	 	
160000	-1.99701	 	1595.27	 	-0.999051	 	399.306	 	0.999055	 	48780	 	0.0618269	 	0.0475338	 	
170000	-1.99704	 	1595.31	 	-0.999068	 	399.316	 	0.999072	 	51560	 	0.0582775	 	0.0459893	 	
180000	-1.99704	 	1595.31	 	-0.999079	 	399.321	 	0.999082	 	54490	 	0.0551251	 	0.0447131	 	
190000	-1.99705	 	1595.33	 	-0.99909	 	399.327	 	0.999094	 	57329	 	0.052303	 	0.0435156	 	
200000	-1.99707	 	1595.35	 	-0.999103	 	399.335	 	0.999106	 	60137	 	0.049758	 	0.0423868	 	
210000	-1.99707	 	1595.35	 	-0.999109	 	399.338	 	0.999113	 	63027	 	0.0474678	 	0.0415317	 	
220000	-1.99707	 	1595.36	 	-0.999117	 	399.342	 	0.99912	 	65883	 	0.0453824	 	0.0406864	 	
230000	-1.99708	 	1595.37	 	-0.999125	 	399.346	 	0.999128	 	68748	 	0.0434775	 	0.0399184	 	
240000	-1.99709	 	1595.38	 	-0.999132	 	399.35	 	0.999135	 	71608	 	0.0417288	 	0.0391918	 	
250000	-1.99709	 	1595.39	 	-0.999138	 	399.353	 	0.999141	 	74542	 	0.0401228	 	0.0385592	 	
260000	-1.99709	 	1595.38	 	-0.999142	 	399.355	 	0.999145	 	77522	 	0.0386441	 	0.038034	 	
270000	-1.99709	 	1595.38	 	-0.999146	 	399.357	 	0.999149	 	80460	 	0.0372731	 	0.0375241	 	
280000	-1.99709	 	1595.39	 	-0.999152	 	399.359	 	0.999154	 	83279	 	0.0359951	 	0.036974	 	
290000	-1.99709	 	1595.38	 	-0.999155	 	399.361	 	0.999157	 	86274	 	0.0348119	 	0.0365581	 	
300000	-1.99709	 	1595.39	 	-0.999159	 	399.363	 	0.999161	 	89180	 	0.0337038	 	0.0361193	 	
310000	-1.9971	 	1595.39	 	-0.999163	 	399.365	 	0.999165	 	92098	 	0.0326694	 	0.0357092	 	
320000	-1.9971	 	1595.4	 	-0.999167	 	399.367	 	0.999169	 	94960	 	0.0316925	 	0.0352665	 	
330000	-1.9971	 	1595.4	 	-0.99917	 	399.368	 	0.999172	 	97909	 	0.0307818	 	0.0349421	 	
340000	-1.99711	 	1595.41	 	-0.999174	 	399.371	 	0.999176	 	100665	 	0.0299204	 	0.034568	 	
350000	-1.99712	 	1595.42	 	-0.999179	 	399.374	 	0.999181	 	103440	 	0.0291058	 	0.0341708	 	
360000	-1.99712	 	1595.43	 	-0.999183	 	399.377	 	0.999185	 	106256	 	0.0283365	 	0.033809	 	
370000	-1.99713	 	1595.44	 	-0.999186	 	399.378	 	0.999188	 	109088	 	0.0276124	 	0.033511	 	
380000	-1.99713	 	1595.44	 	-0.999189	 	399.38	 	0.99919	 	111936	 	0.0269276	 	0.0332498	 	
390000	-1.99713	 	1595.44	 	-0.999191	 	399.381	 	0.999193	 	114898	 	0.0262775	 	0.0330045	 	
400000	-1.99713	 	1595.44	 	-0.999193	 	399.382	 	0.999195	 	117727	 	0.0256595	 	0.0327675	 	
410000	-1.99714	 	1595.46	 	-0.999197	 	399.385	 	0.999199	 	120466	 	0.0250666	 	0.0324602	 	
420000	-1.99714	 	1595.46	 	-0.999199	 	399.385	 	0.9992	 	123404	 	0.0245084	 	0.0322633	 	
430000	-1.99713	 	1595.45	 	-0.999199	 	399.385	 	0.999201	 	126454	 	0.0239799	 	0.0321065	 	
440000	-1.99714	 	1595.45	 	-0.999201	 	399.386	 	0.999203	 	129316	 	0.0234699	 	0.0318999	 	
450000	-1.99713	 	1595.45	 	-0.999203	 	399.386	 	0.999204	 	132246	 	0.0229839	 	0.0317199	 	
460000	-1.99713	 	1595.45	 	-0.999204	 	399.387	 	0.999205	 	135178	 	0.0225196	 	0.0315546	 	
470000	-1.99714	 	1595.45	 	-0.999206	 	399.388	 	0.999207	 	138030	 	0.022072	 	0.0313642	 	
480000	-1.99714	 	1595.45	 	-0.999207	 	399.389	 	0.999208	 	140994	 	0.0216479	 	0.031216	 	
490000	-1.99714	 	1595.45	 	-0.999208	 	399.389	 	0.99921	 	143882	 	0.0212379	 	0.031052	 	
500000	-1.99713	 	1595.45	 	-0.999209	 	399.389	 	0.99921	 	146846	 	0.020845	 	0.0309139	 	
510000	-1.99714	 	1595.45	 	-0.999211	 	399.39	 	0.999212	 	149698	 	0.0204664	 	0.0307619	 	
520000	-1.99713	 	1595.44	 	-0.999211	 	399.39	 	0.999212	 	152668	 	0.0201053	 	0.0306559	 	
530000	-1.99713	 	1595.44	 	-0.999212	 	399.391	 	0.999213	 	155636	 	0.019757	 	0.0305271	 	
540000	-1.99713	 	1595.45	 	-0.999214	 	399.392	 	0.999215	 	158406	 	0.0194201	 	0.0303843	 	
550000	-1.99714	 	1595.45	 	-0.999215	 	399.393	 	0.999217	 	161298	 	0.019096	 	0.0302557	 	
560000	-1.99714	 	1595.46	 	-0.999217	 	399.393	 	0.999218	 	164122	 	0.0187816	 	0.0301149	 	
570000	-1.99714	 	1595.46	 	-0.999218	 	399.394	 	0.999219	 	167196	 	0.0184797	 	0.0299971	 	
580000	-1.99714	 	1595.46	 	-0.999218	 	399.394	 	0.99922	 	170106	 	0.0181884	 	0.0298824	 	
590000	-1.99714	 	1595.45	 	-0.999218	 	399.394	 	0.99922	 	173130	 	0.0179089	 	0.029804	 	
600000	-1.99714	 	1595.45	 	-0.99922	 	399.395	 	0.999221	 	176008	 	0.0176353	 	0.0296886	 	
610000	-1.99714	 	1595.45	 	-0.999221	 	399.395	 	0.999222	 	178944	 	0.017372	 	0.029589	 	
620000	-1.99713	 	1595.45	 	-0.999221	 	399.395	 	0.999222	 	181956	 	0.0171186	 	0.0295132	 	
630000	-1.99714	 	1595.45	 	-0.999222	 	399.396	 	0.999223	 	184902	 	0.0168704	 	0.0293927	 	
640000	-1.99714	 	1595.45	 	-0.999223	 	399.396	 	0.999224	 	187883	 	0.016633	 	0.0293242	 	
650000	-1.99713	 	1595.45	 	-0.999223	 	399.396	 	0.999224	 	190766	 	0.0164019	 	0.0292487	 	
660000	-1.99713	 	1595.45	 	-0.999224	 	399.396	 	0.999225	 	193632	 	0.0161771	 	0.0291647	 	
670000	-1.99713	 	1595.45	 	-0.999224	 	399.396	 	0.999225	 	196599	 	0.0159599	 	0.0290818	 	
