MCcycles: 500000	 L = 20	 T = 2.4	 Randomstart = 0
MCcycles 	 E 		 E2 		 M 		 M2 		 Mabs 		 accepted		 X 		 Cv
2	-1.765	 	1247.3	 	0.9275	 	344.225	 	0.9275	 	25	 	0.0510417	 	0.210069	 	
1000	-1.18964	 	575.397	 	0.176515	 	61.5724	 	0.321565	 	123	 	8.42114	 	1.6145	 	
2000	-1.20341	 	587.802	 	0.0390625	 	70.2557	 	0.352458	 	114	 	8.56883	 	1.48057	 	
3000	-1.22321	 	607.189	 	-0.0288317	 	89.9124	 	0.410988	 	136	 	9.31159	 	1.50904	 	
4000	-1.23704	 	620.846	 	-0.010985	 	101.373	 	0.444862	 	65	 	9.25498	 	1.51751	 	
5000	-1.25216	 	636.206	 	0.106456	 	114.302	 	0.480576	 	72	 	9.13377	 	1.57082	 	
6000	-1.25167	 	635.382	 	0.114722	 	115.108	 	0.485578	 	119	 	8.66375	 	1.51314	 	
7000	-1.25072	 	634.326	 	0.155538	 	113.882	 	0.480664	 	122	 	8.94455	 	1.49457	 	
8000	-1.24464	 	628.182	 	0.165964	 	110.493	 	0.470484	 	108	 	9.14633	 	1.48148	 	
9000	-1.2456	 	629.037	 	0.106746	 	110.272	 	0.471425	 	72	 	8.90623	 	1.46348	 	
10000	-1.24018	 	623.567	 	0.109534	 	105.513	 	0.456816	 	145	 	9.18352	 	1.44889	 	
11000	-1.23791	 	621.232	 	0.065155	 	103.804	 	0.452734	 	102	 	9.09043	 	1.43436	 	
12000	-1.24078	 	624.259	 	0.0974125	 	105.249	 	0.455387	 	104	 	9.29089	 	1.46566	 	
13000	-1.23644	 	619.806	 	0.0976292	 	101.328	 	0.443995	 	107	 	9.36471	 	1.43972	 	
14000	-1.23581	 	619.13	 	0.103401	 	100.958	 	0.443886	 	93	 	9.22662	 	1.42986	 	
15000	-1.23425	 	617.63	 	0.0873943	 	99.6823	 	0.439364	 	71	 	9.36089	 	1.4381	 	
16000	-1.23302	 	616.396	 	0.0774153	 	98.4095	 	0.436352	 	59	 	9.27009	 	1.43395	 	
17000	-1.23708	 	620.584	 	0.066065	 	101.575	 	0.444612	 	104	 	9.37648	 	1.46456	 	
18000	-1.23717	 	620.58	 	0.0455033	 	101.702	 	0.445303	 	114	 	9.32686	 	1.4484	 	
19000	-1.23726	 	620.596	 	0.0474345	 	101.807	 	0.446328	 	89	 	9.21812	 	1.43678	 	
20000	-1.2375	 	620.801	 	0.0519557	 	101.65	 	0.446183	 	116	 	9.17444	 	1.42962	 	
21000	-1.23901	 	622.374	 	0.0743955	 	103.071	 	0.450173	 	79	 	9.17049	 	1.44425	 	
22000	-1.23734	 	620.666	 	0.0652359	 	101.885	 	0.44694	 	136	 	9.1595	 	1.43527	 	
23000	-1.23928	 	622.64	 	0.0418815	 	103.406	 	0.450658	 	59	 	9.23695	 	1.44329	 	
24000	-1.23757	 	620.945	 	0.0339563	 	102.275	 	0.447233	 	97	 	9.27832	 	1.44301	 	
25000	-1.23949	 	622.938	 	0.0336892	 	103.921	 	0.451972	 	111	 	9.25397	 	1.45932	 	
26000	-1.23995	 	623.402	 	0.0477906	 	104.35	 	0.453293	 	85	 	9.23344	 	1.46043	 	
27000	-1.24263	 	626.122	 	0.0382176	 	106.111	 	0.458038	 	71	 	9.24631	 	1.47006	 	
28000	-1.2425	 	625.992	 	0.0328239	 	106.049	 	0.457758	 	97	 	9.26361	 	1.47039	 	
29000	-1.24373	 	627.262	 	0.0318124	 	106.997	 	0.460001	 	124	 	9.31517	 	1.47886	 	
30000	-1.24376	 	627.215	 	0.040591	 	107.224	 	0.461143	 	150	 	9.23454	 	1.46558	 	
31000	-1.24249	 	625.869	 	0.0455698	 	106.182	 	0.458832	 	114	 	9.15449	 	1.45017	 	
32000	-1.24299	 	626.339	 	0.0332847	 	106.303	 	0.45926	 	133	 	9.13978	 	1.44586	 	
33000	-1.24371	 	627.091	 	0.0293685	 	107.054	 	0.461119	 	136	 	9.16743	 	1.45201	 	
34000	-1.24313	 	626.465	 	0.0276069	 	106.793	 	0.460947	 	113	 	9.08516	 	1.44301	 	
35000	-1.2423	 	625.627	 	0.0197269	 	106.452	 	0.460416	 	110	 	9.02462	 	1.44202	 	
