MCcycles: 500000	 L = 20	 T = 2.4	 Randomstart = 1
MCcycles 	 E 		 E2 		 M 		 M2 		 Mabs 		 accepted		 X 		 Cv
2	-1.775	 	1260.34	 	0.0075	 	344.125	 	0.9275	 	17	 	0.009375	 	0.015625	 	
1000	-1.24668	 	629.389	 	-0.065185	 	111.808	 	0.479465	 	55812	 	8.27207	 	1.33764	 	
2000	-1.23249	 	614.951	 	-0.158842	 	100.6	 	0.450232	 	114406	 	8.1317	 	1.27318	 	
3000	-1.22369	 	606.431	 	-0.172693	 	95.2745	 	0.43181	 	169958	 	8.62106	 	1.29636	 	
4000	-1.22293	 	605.661	 	-0.147011	 	92.9083	 	0.425461	 	227034	 	8.54223	 	1.29213	 	
5000	-1.22276	 	605.399	 	-0.167566	 	91.8847	 	0.423016	 	282080	 	8.46152	 	1.27472	 	
6000	-1.22422	 	606.852	 	-0.184554	 	95.6203	 	0.434326	 	341735	 	8.40196	 	1.27976	 	
7000	-1.21734	 	600.112	 	-0.169933	 	90.339	 	0.416953	 	400662	 	8.66629	 	1.27529	 	
8000	-1.22766	 	610.521	 	-0.147596	 	97.4584	 	0.436791	 	451294	 	8.81001	 	1.33049	 	
9000	-1.22396	 	606.994	 	-0.104874	 	94.4013	 	0.425249	 	506990	 	9.19443	 	1.3475	 	
10000	-1.22841	 	611.532	 	-0.060276	 	96.9652	 	0.433057	 	558978	 	9.14578	 	1.37766	 	
11000	-1.23145	 	614.531	 	-0.0245555	 	98.5445	 	0.437925	 	611483	 	9.09724	 	1.37943	 	
12000	-1.2327	 	615.74	 	-0.0209175	 	98.4177	 	0.437815	 	660661	 	9.0604	 	1.37429	 	
13000	-1.23211	 	615.121	 	-0.02481	 	98.3273	 	0.438337	 	714163	 	8.94649	 	1.36942	 	
14000	-1.22973	 	612.723	 	-0.0226407	 	96.9204	 	0.434957	 	773543	 	8.85223	 	1.35942	 	
15000	-1.23027	 	613.294	 	-0.02754	 	97.3133	 	0.435604	 	828723	 	8.92208	 	1.36669	 	
16000	-1.23304	 	616.176	 	-0.0390359	 	99.2306	 	0.441109	 	878017	 	8.91656	 	1.39293	 	
17000	-1.23516	 	618.441	 	-0.014285	 	100.602	 	0.44459	 	927086	 	8.97396	 	1.42159	 	
18000	-1.23522	 	618.488	 	0.00403861	 	101.356	 	0.447927	 	979069	 	8.79175	 	1.41967	 	
19000	-1.23738	 	620.629	 	0.0318726	 	103.171	 	0.45337	 	1.03052e+06	 	8.73051	 	1.42132	 	
20000	-1.23895	 	622.159	 	0.0294425	 	104.972	 	0.459114	 	1.08224e+06	 	8.60766	 	1.41617	 	
21000	-1.23937	 	622.572	 	0.0315762	 	104.726	 	0.457775	 	1.13024e+06	 	8.70942	 	1.41697	 	
22000	-1.23854	 	621.753	 	0.0314232	 	104.104	 	0.455885	 	1.18277e+06	 	8.73808	 	1.41745	 	
23000	-1.23836	 	621.588	 	0.0335489	 	104.407	 	0.457248	 	1.23412e+06	 	8.65696	 	1.41913	 	
24000	-1.23919	 	622.433	 	0.0135688	 	105.188	 	0.459786	 	1.28648e+06	 	8.59462	 	1.42291	 	
25000	-1.23923	 	622.419	 	0.0085728	 	105.222	 	0.460401	 	1.33812e+06	 	8.51442	 	1.4128	 	
26000	-1.23862	 	621.763	 	0.0168458	 	104.424	 	0.457911	 	1.39693e+06	 	8.56282	 	1.40412	 	
27000	-1.23948	 	622.591	 	0.0141528	 	105.281	 	0.460803	 	1.451e+06	 	8.47711	 	1.40013	 	
28000	-1.23959	 	622.766	 	0.0208896	 	105.556	 	0.460937	 	1.50701e+06	 	8.57119	 	1.412	 	
29000	-1.2409	 	624.114	 	0.0114702	 	106.421	 	0.463385	 	1.56e+06	 	8.55435	 	1.41967	 	
30000	-1.24125	 	624.466	 	0.0133788	 	106.593	 	0.463933	 	1.61077e+06	 	8.54147	 	1.42158	 	
31000	-1.24082	 	624.016	 	0.0267231	 	106.593	 	0.464434	 	1.66372e+06	 	8.46397	 	1.41635	 	
32000	-1.23996	 	623.179	 	0.0283083	 	105.782	 	0.461824	 	1.7259e+06	 	8.52902	 	1.41975	 	
33000	-1.2377	 	620.926	 	0.0285026	 	104.433	 	0.458163	 	1.786e+06	 	8.52807	 	1.41688	 	
34000	-1.23717	 	620.381	 	0.0284134	 	104.068	 	0.457094	 	1.84243e+06	 	8.53896	 	1.4148	 	
35000	-1.23686	 	620.057	 	0.0363857	 	103.919	 	0.456677	 	1.89902e+06	 	8.54054	 	1.41142	 	
36000	-1.23542	 	618.637	 	0.0314424	 	102.838	 	0.45328	 	1.95843e+06	 	8.6052	 	1.41264	 	
37000	-1.23416	 	617.406	 	0.0288181	 	101.765	 	0.449926	 	2.01876e+06	 	8.6632	 	1.41408	 	
38000	-1.23434	 	617.585	 	0.0291399	 	102.02	 	0.450772	 	2.07144e+06	 	8.64248	 	1.41433	 	
39000	-1.23343	 	616.668	 	0.0347419	 	101.566	 	0.449797	 	2.127e+06	 	8.59982	 	1.41035	 	
40000	-1.2337	 	616.982	 	0.0398826	 	101.604	 	0.449508	 	2.18102e+06	 	8.65888	 	1.41997	 	
41000	-1.23404	 	617.376	 	0.0374241	 	101.877	 	0.45011	 	2.23322e+06	 	8.6822	 	1.43004	 	
42000	-1.23424	 	617.562	 	0.0420433	 	102.131	 	0.451043	 	2.28883e+06	 	8.64804	 	1.42814	 	
43000	-1.23499	 	618.378	 	0.0390136	 	102.812	 	0.452633	 	2.33847e+06	 	8.69227	 	1.44037	 	
44000	-1.23537	 	618.744	 	0.0364033	 	103.069	 	0.45362	 	2.39089e+06	 	8.65042	 	1.43854	 	
45000	-1.23572	 	619.038	 	0.0383719	 	103.19	 	0.453958	 	2.44626e+06	 	8.64955	 	1.43025	 	
46000	-1.23715	 	620.468	 	0.0346551	 	104.071	 	0.456444	 	2.49245e+06	 	8.63945	 	1.43193	 	
47000	-1.23742	 	620.722	 	0.0355441	 	104.619	 	0.458079	 	2.54541e+06	 	8.61868	 	1.43027	 	
48000	-1.23761	 	620.934	 	0.0408366	 	104.685	 	0.458246	 	2.5997e+06	 	8.62063	 	1.4337	 	
49000	-1.23619	 	619.481	 	0.0378183	 	103.423	 	0.454635	 	2.65965e+06	 	8.64417	 	1.42659	 	
50000	-1.23654	 	619.876	 	0.0421468	 	103.471	 	0.454259	 	2.71557e+06	 	8.72105	 	1.43542	 	
51000	-1.23775	 	621.113	 	0.0451021	 	104.305	 	0.456339	 	2.76988e+06	 	8.7527	 	1.44173	 	
52000	-1.23719	 	620.541	 	0.0489522	 	103.861	 	0.455034	 	2.82822e+06	 	8.76595	 	1.43909	 	
53000	-1.23669	 	620.045	 	0.0415321	 	103.743	 	0.454778	 	2.88029e+06	 	8.75552	 	1.43752	 	
54000	-1.23611	 	619.465	 	0.0436123	 	103.315	 	0.453521	 	2.93899e+06	 	8.7679	 	1.4369	 	
55000	-1.23553	 	618.845	 	0.046709	 	102.792	 	0.452268	 	2.99734e+06	 	8.73916	 	1.4292	 	
56000	-1.23443	 	617.769	 	0.0440104	 	102.012	 	0.449748	 	3.05207e+06	 	8.793	 	1.43038	 	
57000	-1.23536	 	618.692	 	0.0359402	 	102.606	 	0.45154	 	3.10134e+06	 	8.77097	 	1.43224	 	
58000	-1.23618	 	619.534	 	0.0261635	 	103.141	 	0.452987	 	3.14737e+06	 	8.77577	 	1.4372	 	
59000	-1.23639	 	619.745	 	0.024766	 	103.183	 	0.453086	 	3.19898e+06	 	8.77859	 	1.4379	 	
60000	-1.23641	 	619.761	 	0.0175477	 	103.179	 	0.452901	 	3.25307e+06	 	8.80477	 	1.43697	 	
61000	-1.23624	 	619.6	 	0.0128241	 	103.008	 	0.452214	 	3.30179e+06	 	8.83692	 	1.43885	 	
62000	-1.23605	 	619.393	 	0.0149397	 	102.776	 	0.451492	 	3.35576e+06	 	8.84892	 	1.43535	 	
63000	-1.23639	 	619.746	 	0.0195758	 	103.103	 	0.452545	 	3.4073e+06	 	8.82668	 	1.43768	 	
64000	-1.23667	 	620.027	 	0.0273903	 	103.421	 	0.453625	 	3.4586e+06	 	8.79599	 	1.43801	 	
65000	-1.23622	 	619.55	 	0.0244132	 	103.018	 	0.4527	 	3.51291e+06	 	8.76776	 	1.43312	 	
66000	-1.23597	 	619.27	 	0.022842	 	102.841	 	0.452368	 	3.56678e+06	 	8.74436	 	1.42715	 	
67000	-1.23518	 	618.506	 	0.0263456	 	102.381	 	0.450984	 	3.62581e+06	 	8.76095	 	1.42948	 	
68000	-1.23498	 	618.327	 	0.0261095	 	102.237	 	0.450257	 	3.68569e+06	 	8.81035	 	1.43413	 	
69000	-1.23536	 	618.691	 	0.0202054	 	102.563	 	0.451227	 	3.73875e+06	 	8.80009	 	1.4322	 	
70000	-1.23542	 	618.757	 	0.0162171	 	102.608	 	0.45129	 	3.78952e+06	 	8.80938	 	1.4322	 	
71000	-1.23508	 	618.41	 	0.0122685	 	102.308	 	0.450446	 	3.84736e+06	 	8.81146	 	1.4307	 	
72000	-1.23505	 	618.391	 	0.00864521	 	102.317	 	0.450429	 	3.90007e+06	 	8.81776	 	1.43218	 	
73000	-1.23487	 	618.215	 	0.00319349	 	102.289	 	0.450513	 	3.95273e+06	 	8.79355	 	1.43226	 	
74000	-1.23452	 	617.828	 	0.00439736	 	101.796	 	0.449204	 	4.00861e+06	 	8.78432	 	1.42586	 	
75000	-1.23432	 	617.649	 	0.00494353	 	101.616	 	0.448772	 	4.06387e+06	 	8.77375	 	1.42829	 	
76000	-1.23407	 	617.367	 	0.00920921	 	101.446	 	0.448603	 	4.11962e+06	 	8.72842	 	1.42317	 	
77000	-1.2333	 	616.578	 	0.01181	 	100.733	 	0.446417	 	4.17772e+06	 	8.75755	 	1.41794	 	
78000	-1.23413	 	617.426	 	0.0191949	 	101.372	 	0.44823	 	4.2273e+06	 	8.75328	 	1.42202	 	
79000	-1.23453	 	617.837	 	0.0241672	 	101.583	 	0.448727	 	4.27927e+06	 	8.76691	 	1.42573	 	
80000	-1.23547	 	618.774	 	0.0309504	 	102.224	 	0.450455	 	4.32593e+06	 	8.77489	 	1.42779	 	
81000	-1.23557	 	618.865	 	0.0358366	 	102.436	 	0.45123	 	4.3826e+06	 	8.74712	 	1.42511	 	
82000	-1.23515	 	618.442	 	0.0319891	 	102.101	 	0.450286	 	4.43948e+06	 	8.74928	 	1.42477	 	
83000	-1.23444	 	617.749	 	0.0282783	 	101.615	 	0.448675	 	4.49902e+06	 	8.78796	 	1.42521	 	
84000	-1.23483	 	618.112	 	0.0219386	 	101.898	 	0.44954	 	4.5479e+06	 	8.77641	 	1.42254	 	
85000	-1.23477	 	618.074	 	0.0216286	 	101.736	 	0.448835	 	4.60027e+06	 	8.81478	 	1.42517	 	
86000	-1.23524	 	618.551	 	0.0275653	 	102.093	 	0.449865	 	4.65599e+06	 	8.80886	 	1.42718	 	
87000	-1.23504	 	618.368	 	0.0279586	 	102.015	 	0.449602	 	4.7137e+06	 	8.81583	 	1.42958	 	
88000	-1.23546	 	618.779	 	0.0290561	 	102.401	 	0.450763	 	4.76275e+06	 	8.80258	 	1.42955	 	
89000	-1.23536	 	618.673	 	0.0318483	 	102.388	 	0.450777	 	4.8232e+06	 	8.7951	 	1.42791	 	
90000	-1.23449	 	617.785	 	0.0331487	 	101.631	 	0.448467	 	4.88337e+06	 	8.82572	 	1.42376	 	
91000	-1.23437	 	617.643	 	0.0350034	 	101.482	 	0.448179	 	4.93684e+06	 	8.80668	 	1.41877	 	
92000	-1.23421	 	617.478	 	0.0358618	 	101.337	 	0.447738	 	4.98994e+06	 	8.81236	 	1.41844	 	
93000	-1.2342	 	617.475	 	0.0376241	 	101.239	 	0.447363	 	5.03816e+06	 	8.82727	 	1.41967	 	
94000	-1.23437	 	617.644	 	0.0367388	 	101.445	 	0.447932	 	5.09066e+06	 	8.82828	 	1.41984	 	
95000	-1.23432	 	617.597	 	0.0394879	 	101.392	 	0.447831	 	5.14191e+06	 	8.82106	 	1.41975	 	
96000	-1.23438	 	617.656	 	0.0382546	 	101.376	 	0.447739	 	5.19704e+06	 	8.8283	 	1.4204	 	
97000	-1.23401	 	617.283	 	0.0364895	 	101.173	 	0.447219	 	5.25582e+06	 	8.8212	 	1.41907	 	
98000	-1.23352	 	616.787	 	0.0350943	 	100.814	 	0.446311	 	5.31286e+06	 	8.80701	 	1.41617	 	
99000	-1.2336	 	616.859	 	0.0395827	 	100.917	 	0.446674	 	5.36508e+06	 	8.79593	 	1.41516	 	
100000	-1.23368	 	616.94	 	0.0426277	 	100.955	 	0.446805	 	5.41586e+06	 	8.79208	 	1.41565	 	
101000	-1.23316	 	616.411	 	0.0431811	 	100.489	 	0.445328	 	5.47222e+06	 	8.81771	 	1.41339	 	
102000	-1.23341	 	616.662	 	0.0427351	 	100.755	 	0.446212	 	5.52414e+06	 	8.79705	 	1.41348	 	
103000	-1.23374	 	617.007	 	0.0472253	 	101.097	 	0.447136	 	5.57727e+06	 	8.80212	 	1.41633	 	
104000	-1.23371	 	616.987	 	0.047434	 	101.101	 	0.447204	 	5.63069e+06	 	8.79366	 	1.41826	 	
105000	-1.23325	 	616.526	 	0.044534	 	100.793	 	0.446249	 	5.69183e+06	 	8.8075	 	1.4179	 	
106000	-1.23273	 	616.014	 	0.04264	 	100.288	 	0.444677	 	5.74666e+06	 	8.83037	 	1.41794	 	
107000	-1.23291	 	616.195	 	0.0377638	 	100.426	 	0.445114	 	5.80232e+06	 	8.82302	 	1.41849	 	
108000	-1.23296	 	616.25	 	0.0328599	 	100.59	 	0.445608	 	5.85398e+06	 	8.81796	 	1.4195	 	
109000	-1.23288	 	616.164	 	0.0289115	 	100.517	 	0.445473	 	5.91132e+06	 	8.80796	 	1.41736	 	
110000	-1.23254	 	615.82	 	0.0264859	 	100.281	 	0.444917	 	5.96898e+06	 	8.79184	 	1.4166	 	
111000	-1.23261	 	615.899	 	0.0228684	 	100.266	 	0.444693	 	6.02629e+06	 	8.81864	 	1.41858	 	
112000	-1.23202	 	615.31	 	0.0220962	 	99.8298	 	0.443436	 	6.08508e+06	 	8.82314	 	1.41648	 	
113000	-1.23167	 	614.953	 	0.0202537	 	99.5575	 	0.44271	 	6.14398e+06	 	8.817	 	1.4139	 	
114000	-1.23182	 	615.093	 	0.0186266	 	99.6751	 	0.443072	 	6.19873e+06	 	8.81243	 	1.41372	 	
115000	-1.23149	 	614.777	 	0.0164763	 	99.4749	 	0.442473	 	6.25261e+06	 	8.81742	 	1.41445	 	
116000	-1.23125	 	614.53	 	0.0155582	 	99.1884	 	0.441577	 	6.30959e+06	 	8.8302	 	1.41301	 	
117000	-1.23115	 	614.43	 	0.0126238	 	99.2334	 	0.441723	 	6.368e+06	 	8.82732	 	1.41244	 	
118000	-1.23112	 	614.405	 	0.0135626	 	99.243	 	0.441699	 	6.42071e+06	 	8.83489	 	1.41342	 	
119000	-1.23105	 	614.334	 	0.0114982	 	99.1669	 	0.441474	 	6.47845e+06	 	8.83634	 	1.41257	 	
120000	-1.23073	 	614.009	 	0.0124732	 	98.9369	 	0.440771	 	6.53747e+06	 	8.84386	 	1.41143	 	
121000	-1.23096	 	614.249	 	0.013128	 	99.1272	 	0.441313	 	6.58682e+06	 	8.84352	 	1.41409	 	
122000	-1.23063	 	613.924	 	0.0127029	 	98.9509	 	0.440713	 	6.64455e+06	 	8.85816	 	1.41442	 	
123000	-1.23082	 	614.119	 	0.0160377	 	99.1252	 	0.441199	 	6.69717e+06	 	8.85945	 	1.41483	 	
124000	-1.23081	 	614.092	 	0.0193651	 	99.1046	 	0.441248	 	6.74804e+06	 	8.84359	 	1.41227	 	
125000	-1.23085	 	614.127	 	0.0203304	 	99.1915	 	0.441581	 	6.80318e+06	 	8.83087	 	1.41123	 	
126000	-1.23081	 	614.083	 	0.0226587	 	99.1484	 	0.441475	 	6.85693e+06	 	8.82845	 	1.41105	 	
127000	-1.23066	 	613.944	 	0.0204842	 	99.0764	 	0.441288	 	6.90909e+06	 	8.82593	 	1.41163	 	
128000	-1.23103	 	614.323	 	0.0234776	 	99.359	 	0.441998	 	6.95735e+06	 	8.83923	 	1.41538	 	
129000	-1.23131	 	614.599	 	0.0260319	 	99.5247	 	0.442425	 	7.0104e+06	 	8.8453	 	1.41559	 	
130000	-1.23114	 	614.436	 	0.0274207	 	99.3855	 	0.44196	 	7.06378e+06	 	8.85587	 	1.41581	 	
131000	-1.23099	 	614.288	 	0.0301531	 	99.2631	 	0.441587	 	7.12106e+06	 	8.85983	 	1.41564	 	
132000	-1.23092	 	614.204	 	0.0311523	 	99.2635	 	0.441777	 	7.1777e+06	 	8.83199	 	1.41325	 	
133000	-1.23098	 	614.275	 	0.0286192	 	99.3097	 	0.441903	 	7.23628e+06	 	8.83267	 	1.4148	 	
134000	-1.23108	 	614.37	 	0.0254415	 	99.3675	 	0.442074	 	7.28622e+06	 	8.83161	 	1.41501	 	
135000	-1.2311	 	614.401	 	0.0243057	 	99.4191	 	0.44211	 	7.34056e+06	 	8.8478	 	1.41679	 	
136000	-1.23143	 	614.731	 	0.020134	 	99.6937	 	0.44292	 	7.39436e+06	 	8.84267	 	1.41714	 	
137000	-1.232	 	615.328	 	0.0193653	 	100.133	 	0.444041	 	7.43964e+06	 	8.85982	 	1.42337	 	
138000	-1.23165	 	614.975	 	0.0175123	 	99.8484	 	0.443223	 	7.49469e+06	 	8.86239	 	1.42165	 	
139000	-1.23183	 	615.132	 	0.0174619	 	99.9961	 	0.443742	 	7.54616e+06	 	8.84722	 	1.41892	 	
140000	-1.23199	 	615.292	 	0.0157625	 	100.115	 	0.444043	 	7.60143e+06	 	8.85214	 	1.41882	 	
141000	-1.23227	 	615.579	 	0.018431	 	100.317	 	0.444615	 	7.65014e+06	 	8.85166	 	1.41988	 	
142000	-1.2324	 	615.698	 	0.0186996	 	100.436	 	0.444984	 	7.70537e+06	 	8.84668	 	1.4195	 	
143000	-1.2326	 	615.904	 	0.0195131	 	100.615	 	0.44552	 	7.75978e+06	 	8.84177	 	1.42018	 	
144000	-1.23262	 	615.913	 	0.0213286	 	100.69	 	0.44579	 	7.81527e+06	 	8.83289	 	1.4193	 	
145000	-1.23249	 	615.787	 	0.0211177	 	100.583	 	0.44544	 	7.86866e+06	 	8.84007	 	1.41845	 	
146000	-1.23249	 	615.781	 	0.0218098	 	100.609	 	0.445557	 	7.92426e+06	 	8.83337	 	1.41744	 	
147000	-1.23243	 	615.711	 	0.02123	 	100.549	 	0.445409	 	7.9828e+06	 	8.83044	 	1.41705	 	
148000	-1.23215	 	615.42	 	0.0223649	 	100.277	 	0.444627	 	8.04257e+06	 	8.83348	 	1.41457	 	
149000	-1.23193	 	615.212	 	0.0225986	 	100.086	 	0.444014	 	8.10176e+06	 	8.84452	 	1.41572	 	
150000	-1.23198	 	615.254	 	0.0202367	 	100.154	 	0.444273	 	8.1537e+06	 	8.8343	 	1.41384	 	
151000	-1.23178	 	615.053	 	0.0194585	 	99.9697	 	0.443649	 	8.21341e+06	 	8.84994	 	1.41401	 	
152000	-1.23155	 	614.821	 	0.0199984	 	99.839	 	0.443331	 	8.27098e+06	 	8.84245	 	1.41248	 	
153000	-1.23132	 	614.589	 	0.0202641	 	99.661	 	0.44281	 	8.32811e+06	 	8.84536	 	1.41052	 	
154000	-1.23132	 	614.573	 	0.0199287	 	99.6994	 	0.443013	 	8.38135e+06	 	8.83131	 	1.40849	 	
155000	-1.23113	 	614.377	 	0.0191337	 	99.5146	 	0.442493	 	8.43744e+06	 	8.83115	 	1.40671	 	
