MCcycles: 10000
MCcycle 	 <E> 		 <E^2> 		 <M> 		 <M^2> 		 <|M|>
115	-136.522	 	19223.5	 	130.226	 	17303.4	 	130.226	 	
116	-136.483	 	19208	 	130.155	 	17282.5	 	130.155	 	
117	-136.444	 	19192.8	 	130.085	 	17262	 	130.085	 	
118	-136.508	 	19205.8	 	129.983	 	17233.7	 	129.983	 	
119	-136.639	 	19238.6	 	129.882	 	17205.9	 	129.882	 	
120	-136.967	 	19336.4	 	129.7	 	17159.7	 	129.7	 	
121	-137.256	 	19421.1	 	129.554	 	17121.6	 	129.554	 	
122	-137.508	 	19493.2	 	129.426	 	17087.8	 	129.426	 	
123	-137.821	 	19586.6	 	129.268	 	17047.2	 	129.268	 	
124	-138.129	 	19678.5	 	129.097	 	17003.8	 	129.097	 	
125	-138.304	 	19725.8	 	129.024	 	16983	 	129.024	 	
126	-138.286	 	19716.1	 	128.984	 	16970.2	 	128.984	 	
127	-138.331	 	19724.1	 	128.961	 	16961.6	 	128.961	 	
128	-138.25	 	19698	 	129.141	 	17009.6	 	129.141	 	
129	-138.295	 	19706	 	129.271	 	17043	 	129.271	 	
130	-138.185	 	19672.7	 	129.415	 	17080.4	 	129.415	 	
131	-138.046	 	19632.5	 	129.649	 	17145.4	 	129.649	 	
132	-137.667	 	19542.4	 	129.97	 	17239.6	 	129.97	 	
133	-137.474	 	19489.8	 	130.256	 	17322.2	 	130.256	 	
134	-137.284	 	19438	 	130.433	 	17369.9	 	130.433	 	
135	-137.244	 	19423.1	 	130.548	 	17399.2	 	130.548	 	
136	-137.235	 	19416.2	 	130.574	 	17403.3	 	130.574	 	
137	-137.109	 	19379.6	 	130.569	 	17399.6	 	130.569	 	
138	-137.072	 	19365.4	 	130.594	 	17403.6	 	130.594	 	
139	-136.863	 	19310	 	130.719	 	17436	 	130.719	 	
140	-136.543	 	19232.6	 	130.957	 	17503.6	 	130.957	 	
141	-136.284	 	19167.1	 	131.348	 	17624.8	 	131.348	 	
142	-136.056	 	19108.3	 	131.648	 	17713.9	 	131.648	 	
143	-135.748	 	19033.8	 	132.014	 	17826.8	 	132.014	 	
144	-135.417	 	18955.4	 	132.375	 	17938.1	 	132.375	 	
145	-135.062	 	18873.4	 	132.69	 	18032.9	 	132.69	 	
146	-134.767	 	18802.1	 	133	 	18126.4	 	133	 	
147	-134.422	 	18722.2	 	133.347	 	18233.4	 	133.347	 	
148	-134.189	 	18663.2	 	133.608	 	18310.1	 	133.608	 	
149	-134.094	 	18634.6	 	133.893	 	18395.1	 	133.893	 	
150	-133.92	 	18588.2	 	134.187	 	18483.7	 	134.187	 	
151	-133.722	 	18536.7	 	134.384	 	18539.4	 	134.384	 	
152	-133.684	 	18522.5	 	134.513	 	18573.4	 	134.513	 	
153	-133.621	 	18502	 	134.562	 	18583.8	 	134.562	 	
154	-133.506	 	18469.2	 	134.649	 	18605.4	 	134.649	 	
155	-133.394	 	18436.9	 	134.761	 	18634.4	 	134.761	 	
156	-133.282	 	18404.9	 	134.91	 	18675	 	134.91	 	
157	-133.223	 	18385.6	 	135.134	 	18740.1	 	135.134	 	
158	-133.114	 	18354.4	 	135.291	 	18783.5	 	135.291	 	
159	-132.981	 	18317.9	 	135.384	 	18806.9	 	135.384	 	
160	-132.875	 	18287.5	 	135.387	 	18805	 	135.387	 	
161	-132.994	 	18317.4	 	135.255	 	18768.9	 	135.255	 	
162	-133.235	 	18387	 	135.086	 	18725	 	135.086	 	
163	-133.374	 	18423.5	 	134.957	 	18689.9	 	134.957	 	
164	-133.561	 	18475.1	 	134.829	 	18655.2	 	134.829	 	
165	-133.794	 	18542.4	 	134.679	 	18615.4	 	134.679	 	
166	-134.048	 	18617.3	 	134.506	 	18571	 	134.506	 	
167	-134.395	 	18726.6	 	134.311	 	18522.1	 	134.311	 	
168	-134.619	 	18791.2	 	134.155	 	18481.3	 	134.155	 	
169	-134.769	 	18831.5	 	134.012	 	18443.5	 	134.012	 	
170	-134.847	 	18849.6	 	133.918	 	18416.9	 	133.918	 	
171	-134.994	 	18889.1	 	133.789	 	18382.6	 	133.789	 	
172	-135.233	 	18959.3	 	133.628	 	18341	 	133.628	 	
173	-135.468	 	19028.8	 	133.468	 	18300	 	133.468	 	
174	-135.747	 	19114	 	133.299	 	18256.9	 	133.299	 	
175	-135.84	 	19136.8	 	133.2	 	18229.5	 	133.2	 	
176	-136.091	 	19212.2	 	133.045	 	18189.8	 	133.045	 	
177	-136.203	 	19241.1	 	132.972	 	18168.4	 	132.972	 	
178	-136.337	 	19276.9	 	132.865	 	18139.3	 	132.865	 	
179	-136.469	 	19312.2	 	132.76	 	18110.6	 	132.76	 	
180	-136.644	 	19361.7	 	132.656	 	18082.2	 	132.656	 	
181	-136.751	 	19389.2	 	132.564	 	18056.6	 	132.564	 	
182	-136.901	 	19430.4	 	132.451	 	18026.3	 	132.451	 	
183	-137.158	 	19509.2	 	132.295	 	17986.9	 	132.295	 	
184	-137.348	 	19564	 	132.163	 	17952.5	 	132.163	 	
185	-137.384	 	19570.3	 	132.076	 	17928.2	 	132.076	 	
186	-137.419	 	19576.6	 	132.011	 	17909.3	 	132.011	 	
187	-137.369	 	19559.5	 	132.011	 	17906.7	 	132.011	 	
188	-137.17	 	19508.7	 	132.064	 	17918.7	 	132.064	 	
189	-136.952	 	19454.2	 	132.233	 	17966.2	 	132.233	 	
190	-136.821	 	19417.9	 	132.326	 	17990	 	132.326	 	
191	-136.733	 	19391.6	 	132.304	 	17981.6	 	132.304	 	
192	-136.75	 	19392.7	 	132.292	 	17976	 	132.292	 	
193	-136.746	 	19388	 	132.269	 	17967.8	 	132.269	 	
194	-136.763	 	19389.1	 	132.206	 	17949.4	 	132.206	 	
195	-136.779	 	19390.2	 	132.133	 	17928.7	 	132.133	 	
196	-136.98	 	19449.3	 	132.01	 	17896.8	 	132.01	 	
197	-136.975	 	19444.5	 	131.959	 	17881.5	 	131.959	 	
198	-136.929	 	19429	 	131.929	 	17871.3	 	131.929	 	
199	-136.844	 	19403.7	 	131.92	 	17866.5	 	131.92	 	
200	-136.86	 	19404.7	 	131.89	 	17856.5	 	131.89	 	
201	-136.856	 	19400.2	 	131.92	 	17862.4	 	131.92	 	
202	-136.911	 	19412.6	 	131.861	 	17845.3	 	131.861	 	
203	-136.985	 	19430.8	 	131.793	 	17826	 	131.793	 	
204	-137.059	 	19448.8	 	131.735	 	17809.2	 	131.735	 	
205	-137.112	 	19460.8	 	131.649	 	17785.7	 	131.649	 	
206	-137.146	 	19467	 	131.602	 	17771.6	 	131.602	 	
207	-137.217	 	19484.5	 	131.527	 	17750.7	 	131.527	 	
208	-137.327	 	19513.9	 	131.433	 	17725.7	 	131.433	 	
209	-137.378	 	19525.4	 	131.359	 	17705.3	 	131.359	 	
210	-137.429	 	19536.7	 	131.276	 	17682.9	 	131.276	 	
211	-137.517	 	19559.4	 	131.185	 	17658.5	 	131.185	 	
212	-137.679	 	19606.7	 	131.075	 	17630.2	 	131.075	 	
213	-137.803	 	19640.9	 	130.986	 	17606.3	 	130.986	 	
214	-137.888	 	19662.9	 	130.897	 	17582.7	 	130.897	 	
215	-137.898	 	19662.6	 	130.837	 	17565.7	 	130.837	 	
216	-137.87	 	19652.2	 	130.787	 	17551	 	130.787	 	
217	-137.917	 	19662.6	 	130.747	 	17538.7	 	130.747	 	
218	-137.872	 	19647.6	 	130.743	 	17535.8	 	130.743	 	
219	-137.772	 	19619.3	 	130.804	 	17550.4	 	130.804	 	
220	-137.673	 	19591.3	 	130.873	 	17567.5	 	130.873	 	
221	-137.52	 	19551.6	 	130.95	 	17587.1	 	130.95	 	
222	-137.405	 	19520	 	131.009	 	17601.3	 	131.009	 	
223	-137.256	 	19481	 	131.049	 	17610.3	 	131.049	 	
224	-136.911	 	19410.1	 	131.25	 	17670	 	131.25	 	
225	-136.693	 	19358.2	 	131.369	 	17702.4	 	131.369	 	
226	-136.549	 	19320.4	 	131.513	 	17743.1	 	131.513	 	
227	-136.493	 	19303	 	131.648	 	17780.5	 	131.648	 	
228	-136.404	 	19277.4	 	131.789	 	17820.5	 	131.789	 	
229	-136.157	 	19221.2	 	132.026	 	17893.7	 	132.026	 	
230	-135.878	 	19160.1	 	132.209	 	17947.6	 	132.209	 	
231	-135.671	 	19110.7	 	132.32	 	17978	 	132.32	 	
232	-135.466	 	19061.7	 	132.457	 	18016.4	 	132.457	 	
233	-135.313	 	19022.8	 	132.558	 	18043.5	 	132.558	 	
234	-135.214	 	18995.1	 	132.598	 	18052.6	 	132.598	 	
235	-135.149	 	18975.6	 	132.587	 	18047.7	 	132.587	 	
236	-135.153	 	18973.6	 	132.559	 	18038.5	 	132.559	 	
237	-135.055	 	18946.4	 	132.557	 	18035.9	 	132.557	 	
238	-134.908	 	18908.8	 	132.58	 	18040.1	 	132.58	 	
239	-134.946	 	18916.5	 	132.552	 	18031.1	 	132.552	 	
240	-134.983	 	18924.1	 	132.533	 	18024.2	 	132.533	 	
241	-134.954	 	18913.5	 	132.506	 	18015.3	 	132.506	 	
242	-134.926	 	18903.1	 	132.537	 	18021.8	 	132.537	 	
243	-134.782	 	18866.4	 	132.65	 	18053	 	132.65	 	
244	-134.656	 	18833.4	 	132.82	 	18103.1	 	132.82	 	
245	-134.465	 	18788.2	 	133.135	 	18209.2	 	133.135	 	
246	-134.244	 	18737.8	 	133.496	 	18335.5	 	133.496	 	
247	-133.976	 	18680.7	 	133.854	 	18460.8	 	133.854	 	
248	-133.742	 	18628.6	 	134.21	 	18585.1	 	134.21	 	
249	-133.526	 	18579.5	 	134.643	 	18745.7	 	134.643	 	
250	-133.44	 	18555.4	 	135.088	 	18912.8	 	135.088	 	
251	-133.386	 	18538.8	 	135.57	 	19098.5	 	135.57	 	
252	-133.317	 	18518.7	 	136.024	 	19270.7	 	136.024	 	
253	-133.281	 	18506.2	 	136.482	 	19445.6	 	136.482	 	
254	-133.15	 	18472.8	 	136.945	 	19623	 	136.945	 	
255	-133.051	 	18446.1	 	137.396	 	19795.1	 	137.396	 	
256	-132.891	 	18407.1	 	137.82	 	19954.2	 	137.82	 	
257	-132.763	 	18374.4	 	138.288	 	20135.5	 	138.288	 	
258	-132.76	 	18370.7	 	138.822	 	20352.7	 	138.822	 	
259	-132.819	 	18384.3	 	139.375	 	20581.2	 	139.375	 	
260	-132.785	 	18372.7	 	139.892	 	20790.8	 	139.892	 	
261	-132.828	 	18381.8	 	140.406	 	20998.8	 	140.406	 	
262	-132.901	 	18399.8	 	140.916	 	21205.2	 	140.916	 	
263	-132.897	 	18396.1	 	141.392	 	21393.6	 	141.392	 	
264	-132.818	 	18373.9	 	141.864	 	21580.6	 	141.864	 	
265	-132.86	 	18382.9	 	142.392	 	21799.2	 	142.392	 	
266	-132.992	 	18419.8	 	142.925	 	22020.5	 	142.925	 	
267	-133.079	 	18442	 	143.446	 	22235.9	 	143.446	 	
268	-133.164	 	18464	 	143.955	 	22445.4	 	143.955	 	
269	-133.16	 	18460.1	 	144.446	 	22645.2	 	144.446	 	
270	-133.185	 	18464.4	 	144.926	 	22839.4	 	144.926	 	
271	-133.343	 	18510.5	 	145.469	 	23069.7	 	145.469	 	
272	-133.485	 	18551.2	 	146.007	 	23298.4	 	146.007	 	
273	-133.568	 	18572.4	 	146.527	 	23516.8	 	146.527	 	
274	-133.635	 	18589	 	147.022	 	23721.3	 	147.022	 	
275	-133.731	 	18614.5	 	147.535	 	23936.6	 	147.535	 	
276	-133.841	 	18644.5	 	148.051	 	24154.6	 	148.051	 	
277	-133.921	 	18665	 	148.549	 	24362.7	 	148.549	 	
278	-134.014	 	18690	 	149.043	 	24569.3	 	149.043	 	
279	-134.108	 	18714.7	 	149.541	 	24778.5	 	149.541	 	
280	-134.186	 	18734.8	 	150.021	 	24978.1	 	150.021	 	
281	-134.235	 	18746.1	 	150.491	 	25172.2	 	150.491	 	
282	-134.227	 	18741.4	 	150.936	 	25353	 	150.936	 	
283	-134.191	 	18729.5	 	151.35	 	25517.3	 	151.35	 	
284	-134.239	 	18740.7	 	151.789	 	25695.6	 	151.789	 	
285	-134.246	 	18739.8	 	152.175	 	25846.3	 	152.175	 	
286	-134.28	 	18746.8	 	152.58	 	26007.1	 	152.58	 	
287	-134.328	 	18757.8	 	152.997	 	26174.3	 	152.997	 	
288	-134.375	 	18768.7	 	153.424	 	26347.9	 	153.424	 	
289	-134.353	 	18760.5	 	153.82	 	26505.2	 	153.82	 	
290	-134.317	 	18748.8	 	154.214	 	26661.5	 	154.214	 	
291	-134.378	 	18763.8	 	154.625	 	26827.9	 	154.625	 	
292	-134.397	 	18766.6	 	155.014	 	26982	 	155.014	 	
293	-134.348	 	18751.7	 	155.392	 	27131.4	 	155.392	 	
294	-134.231	 	18722	 	155.735	 	27262	 	155.735	 	
295	-134.142	 	18698	 	156.081	 	27395.2	 	156.081	 	
296	-134.135	 	18693.7	 	156.439	 	27534.6	 	156.439	 	
297	-134.155	 	18696.8	 	156.801	 	27676.5	 	156.801	 	
298	-134.174	 	18699.8	 	157.174	 	27824.7	 	157.174	 	
299	-134.194	 	18702.8	 	157.545	 	27971.8	 	157.545	 	
300	-134.107	 	18679.4	 	157.88	 	28100.5	 	157.88	 	
301	-133.993	 	18650.5	 	158.206	 	28224.9	 	158.206	 	
302	-133.96	 	18639.7	 	158.563	 	28365.7	 	158.563	 	
303	-133.98	 	18642.9	 	158.937	 	28516.2	 	158.937	 	
304	-134.013	 	18649.7	 	159.342	 	28684	 	159.342	 	
305	-134.085	 	18668.4	 	159.757	 	28858.2	 	159.757	 	
306	-134.209	 	18704.1	 	160.19	 	29042.5	 	160.19	 	
307	-134.358	 	18748.7	 	160.625	 	29229.4	 	160.625	 	
308	-134.442	 	18770.9	 	161.045	 	29407.6	 	161.045	 	
309	-134.576	 	18810.4	 	161.476	 	29592.2	 	161.476	 	
310	-134.684	 	18840.8	 	161.897	 	29771.7	 	161.897	 	
311	-134.868	 	18898.7	 	162.334	 	29961.6	 	162.334	 	
312	-134.974	 	18928.6	 	162.75	 	30138.8	 	162.75	 	
313	-135.118	 	18971.7	 	163.169	 	30318.7	 	163.169	 	
314	-135.185	 	18988.7	 	163.561	 	30482.6	 	163.561	 	
315	-135.289	 	19018.1	 	163.949	 	30645.5	 	163.949	 	
316	-135.354	 	19034.9	 	164.323	 	30800.2	 	164.323	 	
317	-135.432	 	19055.6	 	164.675	 	30943.3	 	164.675	 	
318	-135.522	 	19080.3	 	165.044	 	31096.1	 	165.044	 	
319	-135.536	 	19081.9	 	165.398	 	31240.9	 	165.398	 	
320	-135.562	 	19087	 	165.762	 	31391.8	 	165.762	 	
321	-135.601	 	19095.8	 	166.112	 	31534.7	 	166.112	 	
322	-135.615	 	19097.4	 	166.466	 	31680.3	 	166.466	 	
323	-135.554	 	19079.9	 	166.799	 	31814.6	 	166.799	 	
324	-135.543	 	19074.8	 	167.136	 	31951.6	 	167.136	 	
325	-135.545	 	19073	 	167.477	 	32091	 	167.477	 	
326	-135.546	 	19071.3	 	167.791	 	32216.2	 	167.791	 	
327	-135.511	 	19060	 	168.086	 	32330.8	 	168.086	 	
328	-135.537	 	19065.1	 	168.402	 	32457.8	 	168.402	 	
329	-135.562	 	19070.2	 	168.717	 	32584	 	168.717	 	
330	-135.527	 	19059	 	169.018	 	32703	 	169.018	 	
331	-135.468	 	19042	 	169.281	 	32802.2	 	169.281	 	
332	-135.458	 	19037.2	 	169.572	 	32916.5	 	169.572	 	
333	-135.447	 	19032.3	 	169.886	 	33043.1	 	169.886	 	
334	-135.449	 	19030.7	 	170.21	 	33175.5	 	170.21	 	
335	-135.391	 	19014.1	 	170.448	 	33263.1	 	170.448	 	
336	-135.333	 	18997.5	 	170.696	 	33356.1	 	170.696	 	
337	-135.312	 	18989.8	 	170.967	 	33460.8	 	170.967	 	
338	-135.325	 	18991.6	 	171.225	 	33558.7	 	171.225	 	
339	-135.339	 	18993.4	 	171.546	 	33691	 	171.546	 	
340	-135.447	 	19024.5	 	171.9	 	33842.7	 	171.9	 	
341	-135.554	 	19055.5	 	172.252	 	33993.5	 	172.252	 	
342	-135.673	 	19090.3	 	172.608	 	34146.8	 	172.608	 	
343	-135.778	 	19120.9	 	172.956	 	34295.9	 	172.956	 	
344	-135.802	 	19125.6	 	173.279	 	34430.6	 	173.279	 	
345	-135.896	 	19152	 	173.623	 	34578	 	173.623	 	
346	-135.954	 	19167	 	173.954	 	34717.8	 	173.954	 	
347	-135.954	 	19165	 	174.254	 	34840.4	 	174.254	 	
348	-135.908	 	19151.4	 	174.506	 	34937.6	 	174.506	 	
349	-135.851	 	19135	 	174.745	 	35028.2	 	174.745	 	
350	-135.771	 	19113.7	 	174.983	 	35118.3	 	174.983	 	
351	-135.715	 	19097.6	 	175.248	 	35222.9	 	175.248	 	
352	-135.591	 	19067.4	 	175.489	 	35314.8	 	175.489	 	
353	-135.513	 	19046.4	 	175.756	 	35421.3	 	175.756	 	
354	-135.446	 	19028	 	176.017	 	35524.1	 	176.017	 	
355	-135.392	 	19012.3	 	176.276	 	35626.4	 	176.276	 	
356	-135.371	 	19004.9	 	176.551	 	35737.2	 	176.551	 	
357	-135.462	 	19030.8	 	176.874	 	35875.9	 	176.874	 	
358	-135.598	 	19072.2	 	177.207	 	36020.5	 	177.207	 	
359	-135.777	 	19130.5	 	177.549	 	36170.8	 	177.549	 	
360	-135.889	 	19163.4	 	177.872	 	36310.5	 	177.872	 	
361	-135.978	 	19188.5	 	178.183	 	36442.8	 	178.183	 	
362	-136.088	 	19221	 	178.497	 	36577.7	 	178.497	 	
363	-136.209	 	19257.3	 	178.815	 	36715.1	 	178.815	 	
364	-136.253	 	19267.9	 	179.104	 	36835.8	 	179.104	 	
365	-136.296	 	19278.4	 	179.386	 	36952.7	 	179.386	 	
366	-136.35	 	19292.2	 	179.672	 	37072.1	 	179.672	 	
367	-136.436	 	19316.6	 	179.967	 	37197.1	 	179.967	 	
368	-136.446	 	19317.3	 	180.212	 	37294.1	 	180.212	 	
369	-136.499	 	19330.9	 	180.477	 	37402.5	 	180.477	 	
370	-136.551	 	19344.5	 	180.751	 	37516.4	 	180.751	 	
371	-136.571	 	19348.2	 	181.008	 	37620.6	 	181.008	 	
372	-136.57	 	19345.9	 	181.253	 	37718.3	 	181.253	 	
373	-136.665	 	19373.4	 	181.534	 	37836.5	 	181.534	 	
374	-136.759	 	19400.7	 	181.818	 	37957.1	 	181.818	 	
375	-136.821	 	19417.2	 	182.101	 	38077.1	 	182.101	 	
376	-136.862	 	19427	 	182.383	 	38196.4	 	182.383	 	
377	-136.944	 	19450.4	 	182.674	 	38321.2	 	182.674	 	
378	-137.037	 	19477.2	 	182.963	 	38445.4	 	182.963	 	
379	-137.098	 	19493.3	 	183.245	 	38565.9	 	183.245	 	
380	-137.221	 	19531.1	 	183.542	 	38695	 	183.542	 	
381	-137.27	 	19543.7	 	183.816	 	38811.1	 	183.816	 	
382	-137.351	 	19566.5	 	184.094	 	38929.7	 	184.094	 	
383	-137.42	 	19585.6	 	184.371	 	39047.6	 	184.371	 	
384	-137.521	 	19615.2	 	184.656	 	39171	 	184.656	 	
385	-137.6	 	19637.6	 	184.935	 	39290.7	 	184.935	 	
386	-137.679	 	19659.9	 	185.212	 	39409.8	 	185.212	 	
387	-137.757	 	19682	 	185.488	 	39528.3	 	185.488	 	
388	-137.825	 	19700.6	 	185.758	 	39643.2	 	185.758	 	
389	-137.892	 	19719.1	 	186.026	 	39757.5	 	186.026	 	
390	-137.979	 	19744.4	 	186.292	 	39871.2	 	186.292	 	
391	-138.077	 	19773.1	 	186.558	 	39984.3	 	186.558	 	
392	-138.092	 	19775.6	 	186.791	 	40079.4	 	186.791	 	
