MCcycles: 10000
MCcycle 	 <E> 		 <E^2> 		 <M> 		 <M^2> 		 <|M|>
1	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
2	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
3	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
4	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
5	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
6	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
7	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
8	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
9	-2	 	1600	 	1	 	400	 	1	 	0	 	0	 	
10	-1.998	 	1596.82	 	0.9995	 	399.601	 	0.9995	 	0.0009	 	0.0144	 	
11	-1.99545	 	1592.77	 	0.998636	 	398.914	 	0.998636	 	0.00380165	 	0.0390083	 	
12	-1.99583	 	1593.38	 	0.99875	 	399.004	 	0.99875	 	0.00354167	 	0.0363889	 	
13	-1.99615	 	1593.89	 	0.998846	 	399.081	 	0.998846	 	0.00331361	 	0.0340828	 	
14	-1.99643	 	1594.32	 	0.998929	 	399.146	 	0.998929	 	0.00311224	 	0.0320408	 	
15	-1.99667	 	1594.7	 	0.999	 	399.203	 	0.999	 	0.00293333	 	0.0302222	 	
16	-1.99687	 	1595.03	 	0.999062	 	399.253	 	0.999062	 	0.00277344	 	0.0285938	 	
17	-1.99706	 	1595.32	 	0.999118	 	399.297	 	0.999118	 	0.00262976	 	0.027128	 	
18	-1.99722	 	1595.58	 	0.999167	 	399.336	 	0.999167	 	0.0025	 	0.0258025	 	
19	-1.99737	 	1595.82	 	0.999211	 	399.371	 	0.999211	 	0.00238227	 	0.0245983	 	
20	-1.9975	 	1596.03	 	0.99925	 	399.402	 	0.99925	 	0.002275	 	0.0235	 	
21	-1.99762	 	1596.22	 	0.999286	 	399.431	 	0.999286	 	0.00217687	 	0.0224943	 	
22	-1.99773	 	1596.39	 	0.999318	 	399.457	 	0.999318	 	0.00208678	 	0.0215702	 	
23	-1.99783	 	1596.54	 	0.999348	 	399.48	 	0.999348	 	0.00200378	 	0.0207183	 	
24	-1.99792	 	1596.69	 	0.999375	 	399.502	 	0.999375	 	0.00192708	 	0.0199306	 	
25	-1.998	 	1596.82	 	0.9994	 	399.522	 	0.9994	 	0.001856	 	0.0192	 	
26	-1.99808	 	1596.94	 	0.999423	 	399.54	 	0.999423	 	0.00178994	 	0.0185207	 	
27	-1.99815	 	1597.06	 	0.999444	 	399.557	 	0.999444	 	0.0017284	 	0.0178875	 	
28	-1.99821	 	1597.16	 	0.999464	 	399.573	 	0.999464	 	0.00167092	 	0.0172959	 	
29	-1.99828	 	1597.26	 	0.999483	 	399.588	 	0.999483	 	0.00161712	 	0.016742	 	
30	-1.99833	 	1597.35	 	0.9995	 	399.602	 	0.9995	 	0.00156667	 	0.0162222	 	
31	-1.99839	 	1597.44	 	0.999516	 	399.615	 	0.999516	 	0.00151925	 	0.0157336	 	
