MCcycles: 10000
MCcycle 	 <E> 		 <E^2> 		 <M> 		 <M^2> 		 <|M|>
1	-0.77	 	237.16	 	0.01	 	0.04	 	0.01	 	0	 	0	 	
2	-0.935	 	360.58	 	-0.01	 	0.2	 	0.02	 	0.16	 	10.89	 	
3	-1.02	 	429.2	 	-0.045	 	1.89667	 	0.0516667	 	1.08667	 	13.04	 	
4	-1.075	 	475.66	 	-0.06	 	2.525	 	0.065	 	1.085	 	13.41	 	
5	-1.114	 	509.56	 	-0.066	 	2.668	 	0.07	 	0.9256	 	13.1616	 	
6	-1.15	 	542.56	 	-0.0783333	 	3.53	 	0.0816667	 	1.07556	 	13.56	 	
7	-1.18714	 	578.657	 	-0.0892857	 	4.39857	 	0.0921429	 	1.2098	 	14.9339	 	
8	-1.22	 	611.45	 	-0.099375	 	5.29375	 	0.101875	 	1.34359	 	16.09	 	
9	-1.25111	 	643.511	 	-0.115	 	7.26556	 	0.117222	 	1.97556	 	17.3995	 	
10	-1.278	 	671.576	 	-0.1285	 	9.039	 	0.1305	 	2.4341	 	18.2624	 	
11	-1.30364	 	699.018	 	-0.141818	 	10.9673	 	0.143636	 	2.92231	 	19.2311	 	
12	-1.325	 	721.887	 	-0.151667	 	12.3067	 	0.153333	 	3.10556	 	19.6367	 	
13	-1.34385	 	742.2	 	-0.162308	 	13.9477	 	0.163846	 	3.41018	 	19.831	 	
14	-1.36	 	759.611	 	-0.172857	 	15.6971	 	0.174286	 	3.74531	 	19.7714	 	
15	-1.376	 	777.237	 	-0.179667	 	16.6673	 	0.181	 	3.75529	 	19.8869	 	
16	-1.39125	 	794.27	 	-0.182812	 	16.9481	 	0.184062	 	3.57996	 	20.0394	 	
17	-1.40529	 	810.064	 	-0.182647	 	16.7135	 	0.183824	 	3.36955	 	20.1229	 	
18	-1.41833	 	824.829	 	-0.181667	 	16.39	 	0.182778	 	3.18889	 	20.1611	 	
19	-1.42895	 	836.667	 	-0.180789	 	16.1005	 	0.181842	 	3.02659	 	19.9111	 	
20	-1.44	 	849.284	 	-0.1785	 	15.66	 	0.1795	 	2.9151	 	19.844	 	
21	-1.45	 	860.699	 	-0.175476	 	15.1662	 	0.176429	 	2.84943	 	19.699	 	
22	-1.46	 	872.284	 	-0.172045	 	14.6586	 	0.172955	 	2.81878	 	19.6436	 	
23	-1.46957	 	883.443	 	-0.169783	 	14.2717	 	0.170652	 	2.74129	 	19.5947	 	
24	-1.47833	 	893.673	 	-0.165833	 	13.7708	 	0.166667	 	2.77056	 	19.4856	 	
25	-1.4872	 	904.166	 	-0.1614	 	13.2684	 	0.1622	 	2.84842	 	19.4609	 	
26	-1.495	 	913.331	 	-0.155385	 	12.7585	 	0.156154	 	3.10071	 	19.3208	 	
27	-1.50296	 	922.824	 	-0.14963	 	12.2859	 	0.15037	 	3.33032	 	19.2646	 	
28	-1.50964	 	930.667	 	-0.144286	 	11.8471	 	0.145	 	3.5198	 	19.0585	 	
29	-1.51552	 	937.505	 	-0.140172	 	11.4472	 	0.140862	 	3.58792	 	18.7878	 	
30	-1.522	 	945.243	 	-0.136833	 	11.087	 	0.1375	 	3.59766	 	18.6491	 	
31	-1.52806	 	952.481	 	-0.133387	 	10.741	 	0.134032	 	3.62412	 	18.4888	 	
32	-1.53344	 	958.841	 	-0.130312	 	10.4206	 	0.130938	 	3.62809	 	18.269	 	
33	-1.53879	 	965.229	 	-0.127727	 	10.1294	 	0.128333	 	3.60369	 	18.0818	 	
34	-1.54265	 	969.651	 	-0.126765	 	9.93765	 	0.127353	 	3.50993	 	17.7466	 	
35	-1.54714	 	974.975	 	-0.124571	 	9.68229	 	0.125143	 	3.47507	 	17.5144	 	
36	-1.55167	 	980.382	 	-0.123056	 	9.46778	 	0.123611	 	3.41071	 	17.3144	 	
37	-1.55595	 	985.497	 	-0.122838	 	9.35486	 	0.123378	 	3.31921	 	17.1102	 	
38	-1.56	 	990.343	 	-0.121974	 	9.19395	 	0.1225	 	3.24292	 	16.9032	 	
39	-1.56385	 	994.941	 	-0.120513	 	9.00154	 	0.121026	 	3.1922	 	16.6946	 	
40	-1.56775	 	999.651	 	-0.118875	 	8.80675	 	0.119375	 	3.15424	 	16.515	 	
41	-1.57098	 	1003.46	 	-0.116585	 	8.59805	 	0.117073	 	3.16119	 	16.2786	 	
42	-1.57381	 	1006.77	 	-0.11381	 	8.39333	 	0.114286	 	3.21229	 	16.0228	 	
43	-1.57605	 	1009.3	 	-0.112093	 	8.21302	 	0.112558	 	3.18708	 	15.7342	 	
44	-1.57864	 	1012.33	 	-0.110682	 	8.04909	 	0.111136	 	3.1489	 	15.492	 	
45	-1.58133	 	1015.52	 	-0.110222	 	7.94222	 	0.110667	 	3.08265	 	15.2757	 	
46	-1.58413	 	1018.87	 	-0.10837	 	7.775	 	0.108804	 	3.07741	 	15.0845	 	
47	-1.58702	 	1022.37	 	-0.107447	 	7.64553	 	0.107872	 	3.02761	 	14.9173	 	
48	-1.58979	 	1025.73	 	-0.107708	 	7.60625	 	0.108125	 	2.96582	 	14.7508	 	
49	-1.59265	 	1029.22	 	-0.108163	 	7.58898	 	0.108571	 	2.90926	 	14.607	 	
50	-1.5956	 	1032.86	 	-0.1084	 	7.5524	 	0.1088	 	2.85218	 	14.4851	 	
51	-1.59804	 	1035.81	 	-0.108627	 	7.51725	 	0.10902	 	2.79729	 	14.32	 	
52	-1.60058	 	1038.91	 	-0.108077	 	7.42192	 	0.108462	 	2.74967	 	14.176	 	
53	-1.60358	 	1042.69	 	-0.107642	 	7.33642	 	0.108019	 	2.70174	 	14.0967	 	
54	-1.60593	 	1045.55	 	-0.107593	 	7.28222	 	0.107963	 	2.65176	 	13.9519	 	
55	-1.60836	 	1048.56	 	-0.106909	 	7.18545	 	0.107273	 	2.61363	 	13.8266	 	
56	-1.61089	 	1051.71	 	-0.105714	 	7.06857	 	0.106071	 	2.59837	 	13.7204	 	
57	-1.61351	 	1055	 	-0.104737	 	6.96211	 	0.105088	 	2.57418	 	13.633	 	
58	-1.61534	 	1057.21	 	-0.103879	 	6.86293	 	0.104224	 	2.54657	 	13.4748	 	
59	-1.61729	 	1059.58	 	-0.102966	 	6.76356	 	0.103305	 	2.52275	 	13.334	 	
60	-1.61917	 	1061.88	 	-0.102083	 	6.6675	 	0.102417	 	2.4991	 	13.1951	 	
61	-1.62098	 	1064.09	 	-0.101066	 	6.56869	 	0.101393	 	2.48299	 	13.058	 	
62	-1.62226	 	1065.58	 	-0.100484	 	6.49	 	0.100806	 	2.4512	 	12.887	 	
63	-1.62365	 	1067.23	 	-0.0992857	 	6.39095	 	0.0996032	 	2.44789	 	12.7305	 	
64	-1.62469	 	1068.4	 	-0.0984375	 	6.30375	 	0.09875	 	2.42777	 	12.5587	 	
65	-1.626	 	1069.96	 	-0.0977692	 	6.22538	 	0.0980769	 	2.40186	 	12.4096	 	
66	-1.62758	 	1071.89	 	-0.0966667	 	6.13485	 	0.0969697	 	2.39707	 	12.2861	 	
67	-1.62881	 	1073.35	 	-0.0953731	 	6.04388	 	0.0956716	 	2.40547	 	12.1427	 	
68	-1.63059	 	1075.58	 	-0.0936765	 	5.95735	 	0.0945588	 	2.44724	 	12.0493	 	
69	-1.63246	 	1077.95	 	-0.092029	 	5.87333	 	0.0934783	 	2.4856	 	11.9703	 	
70	-1.634	 	1079.85	 	-0.0905714	 	5.79	 	0.0922857	 	2.50873	 	11.8645	 	
71	-1.63507	 	1081.11	 	-0.0885915	 	5.72254	 	0.0916901	 	2.58315	 	11.7294	 	
72	-1.63625	 	1082.53	 	-0.0865972	 	5.65986	 	0.0911806	 	2.66023	 	11.606	 	
73	-1.63753	 	1084.1	 	-0.0852055	 	5.58356	 	0.090137	 	2.67957	 	11.4946	 	
74	-1.63892	 	1085.82	 	-0.0833784	 	5.52162	 	0.0895946	 	2.74084	 	11.3952	 	
75	-1.64013	 	1087.3	 	-0.0814	 	5.47053	 	0.0892667	 	2.82015	 	11.2869	 	
76	-1.64118	 	1088.57	 	-0.0791447	 	5.44118	 	0.0892763	 	2.93563	 	11.1715	 	
77	-1.64221	 	1089.8	 	-0.0767532	 	5.42779	 	0.0894805	 	3.07137	 	11.0583	 	
78	-1.64321	 	1091	 	-0.074359	 	5.42026	 	0.0897436	 	3.20855	 	10.9472	 	
79	-1.6443	 	1092.34	 	-0.0715823	 	5.4581	 	0.090443	 	3.40849	 	10.8463	 	
80	-1.6455	 	1093.82	 	-0.0685625	 	5.53437	 	0.0914375	 	3.65405	 	10.7559	 	
81	-1.64642	 	1094.93	 	-0.0655556	 	5.61728	 	0.0924691	 	3.89827	 	10.6502	 	
82	-1.64744	 	1096.18	 	-0.0630488	 	5.64439	 	0.0930488	 	4.05433	 	10.554	 	
83	-1.64819	 	1097.06	 	-0.0606627	 	5.66422	 	0.0935542	 	4.19223	 	10.4454	 	
84	-1.64881	 	1097.76	 	-0.0579762	 	5.72643	 	0.0944048	 	4.38193	 	10.3337	 	
85	-1.64941	 	1098.45	 	-0.0551765	 	5.81153	 	0.0954118	 	4.59375	 	10.2243	 	
86	-1.65012	 	1099.28	 	-0.0523837	 	5.90314	 	0.0964535	 	4.80552	 	10.1223	 	
87	-1.65103	 	1100.4	 	-0.0497701	 	5.97609	 	0.0973563	 	4.98527	 	10.035	 	
88	-1.65182	 	1101.34	 	-0.0472159	 	6.04739	 	0.0982386	 	5.15565	 	9.94231	 	
89	-1.65247	 	1102.11	 	-0.0449438	 	6.08742	 	0.0988764	 	5.27944	 	9.84565	 	
90	-1.65344	 	1103.32	 	-0.0428889	 	6.10689	 	0.0993333	 	5.37111	 	9.76992	 	
91	-1.6544	 	1104.51	 	-0.0412637	 	6.08824	 	0.0993956	 	5.40716	 	9.69513	 	
92	-1.65533	 	1105.66	 	-0.0396196	 	6.07467	 	0.0995109	 	5.44679	 	9.62126	 	
93	-1.65634	 	1106.95	 	-0.0381183	 	6.05237	 	0.0995161	 	5.47116	 	9.55594	 	
94	-1.65734	 	1108.2	 	-0.0365426	 	6.03947	 	0.0996277	 	5.50532	 	9.49121	 	
95	-1.65832	 	1109.43	 	-0.0349474	 	6.03158	 	0.0997895	 	5.54305	 	9.42708	 	
96	-1.65948	 	1110.93	 	-0.0336979	 	5.99885	 	0.0996354	 	5.54463	 	9.38031	 	
97	-1.66062	 	1112.4	 	-0.0323196	 	5.97825	 	0.0996392	 	5.56043	 	9.33346	 	
98	-1.66173	 	1113.83	 	-0.0309184	 	5.96224	 	0.0996939	 	5.57987	 	9.28655	 	
99	-1.66303	 	1115.53	 	-0.0298485	 	5.92475	 	0.0994444	 	5.56837	 	9.25855	 	
100	-1.6638	 	1116.48	 	-0.0291	 	5.8736	 	0.0989	 	5.53488	 	9.18942	 	
101	-1.66455	 	1117.42	 	-0.0280693	 	5.83772	 	0.0986634	 	5.52257	 	9.12121	 	
